country_code,statistic,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
USA,Individuals using the Internet (% of population),43.07916264,49.08083159,58.78540388,61.69711712,64.75825648,67.96805292,68.93119327,75.0,74.0,71.0,71.69,69.72946076,74.7,71.4,73.0,74.55420245,76.17673698,
USA,Fixed broadband subscriptions (per 100 people),2.507200635,4.491031989,6.915156702000001,9.566103262,12.76837571,17.33352641,20.22571123,23.85400897,25.42405841,26.13465459,27.38517984,28.39305905,29.52554777,30.43449694,30.785086199999995,31.94832236,33.00239939,33.85261104
URY,Mobile cellular subscriptions (per 100 people),12.36846424,15.62894206,15.43158142,14.96044216,18.04304087,34.72813425,69.94839154,89.95676611,104.6851759,122.267605,131.49414050000001,140.51840959999998,147.0646734,154.5756828,160.75508269999997,150.52879860000002,148.5693114,147.4671006
URY,Individuals using the Internet (% of population),10.53905775,11.12143768,11.4194702,15.93713672,17.06309834,20.08818956,29.4,34.0,39.3,41.8,46.4,51.40466106,54.45376868,57.69,61.46,64.6,66.4,
URY,Fixed broadband subscriptions (per 100 people),,,,,0.81225091,1.459550904,3.199658485,4.941041835,7.297637835,9.44118736,11.36638499,13.96717415,17.09470477,21.62784386,24.57229702,26.25438868,26.76452945,27.4817097
UZB,Mobile cellular subscriptions (per 100 people),0.21380406100000002,0.508215506,0.732599986,1.24199309,2.079867048,2.71573251,9.409967467000001,20.85365601,44.65057057,58.31197146,73.24262276,87.52440122,68.63076477,71.61955532,70.94908533,70.32310573,73.98333916,76.04190715
UZB,Individuals using the Internet (% of population),0.484347308,0.5975679939999999,1.081939742,1.9125951780000001,2.593725421,3.3435098880000003,6.388321967,7.490604681000001,9.080114522999999,11.9,15.9,18.6,23.6,26.8,35.5,42.8,46.79128694,
UZB,Fixed broadband subscriptions (per 100 people),,,,0.010673363,0.021077718999999998,0.031196977,0.032126871,0.070276039,0.23798678199999998,0.31516262,0.412496634,0.508321389,0.746678689,1.020328828,2.690033692,5.771515974,8.733354226,10.40471108
VUT,Mobile cellular subscriptions (per 100 people),0.197230132,0.18490147399999998,2.5263461819999997,3.920307191,5.1454127739999995,6.06199551,6.9886411289999995,11.82070715,15.9758587,57.05830102,71.91646036,56.62357207,59.02741579999999,50.26585869,60.28626618,66.068034,80.84370678,82.54152126
VUT,Individuals using the Internet (% of population),2.108336891,2.830572239,3.5100387110000004,3.903295845,4.746602619,5.0823338080000005,5.850585059,6.8,7.269119923,7.5,8.0,9.2,10.597999999999999,11.3,18.8,22.35140458,24.0,
VUT,Fixed broadband subscriptions (per 100 people),,,,0.007539051999999999,0.011266611999999999,0.028179777000000003,0.044261394,0.059103536,0.088754771,0.216651862,0.211599907,0.13933047,0.125260117,0.12246091099999999,1.7651149309999998,1.623942283,1.659011398,2.114435065
VEN,Mobile cellular subscriptions (per 100 people),22.2439414,25.94380514,25.74666945,27.11836698,31.98582456,46.65339713,68.97958851,86.01821142,97.41549383,98.37776696,96.04554329,97.68765818,102.2613695,101.9072297,99.3156568,93.3827375,87.43264222,76.59767086
VEN,Individuals using the Internet (% of population),3.359597465,4.636000948,4.910446327,7.499963465,8.404469592,12.55299791,15.22471148,20.83,25.88,32.7,37.37,40.22,49.05008307,54.9,57.0,61.86924809,60.0,
VEN,Fixed broadband subscriptions (per 100 people),0.018265836,0.146846645,0.307575752,0.45227553200000004,0.798447235,1.3298829859999999,1.973731356,3.0976927780000003,3.962521668,4.9026906089999995,5.763656117999999,6.162373375,6.813312646,7.366720092,7.808099048,8.281395932999999,8.274623633,8.162468945
VNM,Mobile cellular subscriptions (per 100 people),0.982192788,1.542021505,2.321216856,3.31368879,5.938151423,11.37864032,22.2017334,52.42084402,86.35014282,112.17212749999999,126.10719250000001,142.3555707,145.5732292,135.2334793,147.1157265,128.5903997,127.5260848,125.6177267
VNM,Individuals using the Internet (% of population),0.254248276,1.2656512359999998,1.854999236,3.7802808139999997,7.642408528,12.73992929,17.25456172,20.75544477,23.92,26.55,30.65,35.07,36.8,38.5,41.0,43.5,46.5,
VNM,Fixed broadband subscriptions (per 100 people),,,0.0013128920000000002,0.011093968999999999,0.063103634,0.24911265800000001,0.6070525,1.506714609,2.3630549690000002,3.670603621,4.147413606000001,4.291536252,5.27945682,5.631370616,6.483907841000001,8.183702855,9.611269105,11.79594058
VIR,Mobile cellular subscriptions (per 100 people),32.19219661,37.72196154,41.59105355,45.49985233,59.39714672,74.49463323,,,,,,,,,,,,
VIR,Individuals using the Internet (% of population),13.81508054,18.37576604,27.49443238,27.42907299,27.37700879,27.34431967,27.33261054,27.33933584,27.36177742,27.39650968,31.22,35.6,40.5479,45.3,50.07,54.839137300000004,59.60831579999999,
VIR,Fixed broadband subscriptions (per 100 people),,,,,1.372980775,2.752497843,,5.537562651,6.943950261,8.453164771,8.572855138,,,8.641072632,8.657596802999999,8.573306534,,
PSE,Mobile cellular subscriptions (per 100 people),0.219546393,5.317446165,7.445941151,7.675281236,12.46069895,15.87128129,22.45746049,27.2259457,34.11994362,45.47769774,64.01995265,69.03685801,72.98554585,72.26478511,70.47058629,75.72566678,77.50821643,84.03972667
PSE,Individuals using the Internet (% of population),1.111306207,1.8368548390000001,3.100092235,4.130616356,4.4009048260000005,16.005,18.41,21.176,24.358,32.23,37.4,41.08,43.4,46.6,53.67,57.42419241,61.17838483,
PSE,Fixed broadband subscriptions (per 100 people),,,,,0.0005136930000000001,0.20868694699999998,0.742533605,1.4832086219999998,,,,3.732200652,4.339504908,4.826323482,5.182278495,5.886914622000001,6.690038314,7.545617271
YEM,Mobile cellular subscriptions (per 100 people),0.179258702,0.8038929570000001,2.572347352,3.469114256,7.3737072779999995,11.06528241,14.0723339,19.99392688,28.82844552,36.18291922,46.95685083,48.111087299999994,55.80095262,65.86052522,65.15197346,55.8100664,59.57413032,
YEM,Individuals using the Internet (% of population),0.08250038700000001,0.090802459,0.518796032,0.6047340999999999,0.8812229890000001,1.048597934,1.247824049,5.01,6.89,9.96,12.35,14.905,17.4465,20.0,22.55,24.08540947,24.57920836,
YEM,Fixed broadband subscriptions (per 100 people),,,,,,0.007277876,0.01314239,0.050570980999999994,0.116297841,0.23503881100000001,0.35582999299999996,0.449443651,0.67161866,1.0040536709999999,1.295419355,1.4675173209999999,1.5603127769999998,
ZMB,Mobile cellular subscriptions (per 100 people),0.9386660859999999,1.1197209940000001,1.250781334,2.109966185,3.958097968,7.878748002000001,13.43186703,20.73732038,27.05139233,32.74781095,39.32836117,57.23584056,71.59674222,68.60461249,64.75183302,71.78449457,72.42933835,78.6149339
ZMB,Individuals using the Internet (% of population),0.191071643,0.23312955600000002,0.477750907,0.9804830390000001,2.013549532,2.851752261,4.159913394,4.87,5.55,6.31,10.0,11.5,13.4682,15.4,19.0,21.0,25.50657885,
ZMB,Fixed broadband subscriptions (per 100 people),0.000199407,0.00028639700000000003,0.000431639,0.0007967089999999999,0.00213097,0.002074318,0.018888119,0.031431779,0.043592529000000005,0.079530829,0.074129787,0.115073823,0.102034451,0.08874027400000001,0.131368249,0.145274206,0.191569242,0.21008381199999998
ZWE,Mobile cellular subscriptions (per 100 people),2.179966685,2.539202736,2.710118175,2.8783755319999997,3.331986957,5.00083771,6.470045146,9.194766446000001,12.20433516,28.89809486,54.66297543,63.94817862,85.74593296,90.55871378,76.55658454,80.85849863,79.74388438,85.25218295
ZWE,Individuals using the Internet (% of population),0.401433535,0.799846046,1.1,1.8,2.1,2.4,2.4,3.0,3.5,4.0,6.4,8.4,12.0,15.5,16.36473996,22.7428181,23.11998904,
ZWE,Fixed broadband subscriptions (per 100 people),,0.006234754,0.022775043,0.050546557,0.070177987,0.078709233,0.077718626,0.114104305,0.132758352,0.341259637,0.234269895,0.236330225,0.488789685,0.690265094,0.987783612,1.039375752,1.057796723,1.1331584259999998
ARB,Mobile cellular subscriptions (per 100 people),3.179935126,5.74838639,8.5295588,11.60188574,16.84806472,26.80853861,38.873055900000004,52.57073469,62.94455818,76.1395434,87.5220718,96.38783596,102.16482309999999,106.7436754,106.33988290000002,104.67947690000001,102.18036359999999,107.5980222
ARB,Individuals using the Internet (% of population),1.173986744,1.607447885,2.767785883,3.748036903,7.23463689,8.634946767,11.66378867,14.31521389,18.49590568,21.42634931,24.77594069,26.58276395,30.17823282,32.92803836,36.45795837,39.92935829,42.68994465,
ARB,Fixed broadband subscriptions (per 100 people),,,,,0.150306083,0.31532022,0.503747854,0.89296325,1.303784483,1.954407384,2.091269715,2.669894656,3.0294125289999996,3.390178048,3.893853589,4.581311596,5.012923826000001,5.166465921
CSS,Mobile cellular subscriptions (per 100 people),11.02569391,18.55631623,31.00064132,42.5456158,54.7246557,64.50541058,82.17706959,93.96233168,103.089112,110.1905114,113.62849250000001,107.18580759999999,103.504488,108.7023844,111.03115190000001,113.2374307,117.1412435,114.8730797
CSS,Individuals using the Internet (% of population),4.922554855,8.308320744,11.74627455,14.89834578,16.81669973,19.42528189,22.29393357,24.50228747,27.67452832,31.7555303,35.40769011,42.18432319,42.55248247,45.33528704,48.40726875,50.89816485,53.55820249,
CSS,Fixed broadband subscriptions (per 100 people),,,0.416264499,0.9862010059999999,1.541681497,2.053052293,3.089312834,3.699413579,4.833832827,6.256356695,6.774505962999999,7.088966289,8.866830107,9.47365656,10.51796402,12.451637400000001,13.55171892,14.32592964
CEB,Mobile cellular subscriptions (per 100 people),20.66794839,32.44199018,44.1107975,54.02022158,67.6941703,82.10532504,97.00144962,111.23513159999999,119.25755290000001,119.99925719999999,122.19210559999999,125.3243201,129.9499356,132.37248590000002,131.46429640000002,128.4656546,127.3229575,124.2800739
CEB,Individuals using the Internet (% of population),7.054169292999999,10.2393218,18.25531905,22.59212458,29.24473686,34.74955413,40.79961094,45.28427447,50.68859057,55.10283337,58.59929651,59.12224648,61.72869493,63.47561863,66.49503625,67.35924502,71.35041111,73.43575938
CEB,Fixed broadband subscriptions (per 100 people),,0.093385071,0.42132938600000003,0.9568867520000001,2.030994181,3.582362015,7.77565015,11.47176601,13.45844718,15.9235704,17.19471516,19.29879392,19.99112543,21.09013178,21.85114836,22.52008309,23.30326327,23.70237857
EAR,Mobile cellular subscriptions (per 100 people),3.276987328,4.660264995,6.05208249,8.305387564,11.660026400000001,17.242308800000004,25.28862186,34.71339672,45.179782200000005,55.64189063,68.06944603,77.45400156,79.62194863,83.29147185,86.2714578,89.16360035,95.1447661,99.36073813
EAR,Individuals using the Internet (% of population),1.232920089,1.689045385,2.837497687,3.4009454060000004,4.209014324,4.883553318,5.766603269,7.332921825,8.498743247,9.697857643999999,12.83542505,15.47625009,18.12974564,20.9688841,25.51609001,30.32543223,33.62696401,
EAR,Fixed broadband subscriptions (per 100 people),,0.019577969,0.053356234,0.10549071800000001,0.20659987100000002,0.364369799,0.561397624,0.812272427,1.141632931,1.477767389,1.750846474,2.031990567,2.3524928430000003,2.581667232,2.8013860569999998,3.051150125,3.358612897,3.69744249
EAS,Mobile cellular subscriptions (per 100 people),11.360624099999999,15.76823515,20.2632184,24.66296095,29.51927556,33.97190452,39.37400762,47.92968646,56.99488958,64.84927651,73.65701796,83.21152069,91.59026555,98.24787166,103.37044709999999,104.0809224,110.26470819999999,118.76405690000001
EAS,Individuals using the Internet (% of population),5.621943433999999,7.298189637,9.049508316,10.60494028,12.66201578,14.71964172,16.66954807,20.81549299,25.29951011,29.55359909,34.26979968,37.39843934,40.73753184,44.60383606,46.83664185,49.83670146,52.949996999999996,55.57806443
EAS,Fixed broadband subscriptions (per 100 people),0.322448931,0.743068355,1.3783624680000002,2.105385849,3.12135666,3.93554885,4.943961655,5.774308747,6.92449641,8.178521491,9.698302055,10.86129506,12.09960944,12.81722368,13.44335632,16.56226959,18.69723685,21.37031438
EAP,Mobile cellular subscriptions (per 100 people),5.705533293999999,9.737164752,14.05231075,18.46111988,23.52136244,28.09251184,33.73454042,42.50857516,52.32867236,60.61406849,69.90560354,79.88377957,88.71359947,95.75003116,100.8764529,101.4848027,107.9415012,117.15098190000002
EAP,Individuals using the Internet (% of population),1.894062318,2.779279711,4.405035633,5.761584762000001,6.88243522,8.314027195,10.1685372,14.37880641,19.25844061,23.76631254,28.95748204,32.38221654,36.0611003,39.69640372,42.04640158,45.21463436,48.42677459,51.27530383
EAP,Fixed broadband subscriptions (per 100 people),0.0017835879999999998,0.021909974,0.19654649899999999,0.6356235729999999,1.406372954,2.0627089919999997,2.8189397689999995,3.7310968360000003,4.677316145,5.906097475,7.370342496,8.664820266,9.917438882,10.63442532,11.23414912,14.77559054,17.06636435,19.97741182
TEA,Mobile cellular subscriptions (per 100 people),5.777776389,9.860569733,14.230537300000002,18.69530904,23.81970632,28.44794708,34.16088661,43.04484041,52.9873414,61.37158278,70.75909547,80.83129572,89.73393349,96.82004708,101.9895832,102.58247490000001,109.09986740000001,117.15098190000002
TEA,Individuals using the Internet (% of population),1.918646499,2.814448605,4.460944756,5.8348240989999995,6.969936465,8.419354183,10.29719602,14.56016092,19.50080066,24.06468038,29.32013325,32.7867707,36.51052758,39.69640372,42.04640158,45.21463436,48.42677459,51.27530383
TEA,Fixed broadband subscriptions (per 100 people),0.0017835879999999998,0.021909974,0.19654649899999999,0.6356235729999999,1.4063617119999998,2.062692498,2.818915154,3.73106287,4.677272954,5.906043102999999,7.370274592,8.664756235,9.91737915,10.63440388,11.23408526,14.775496300000002,17.06636435,19.97741182
EMU,Mobile cellular subscriptions (per 100 people),59.18540912,71.62683479,76.41710402,82.41960499,89.13643314,98.18872383,106.2674747,116.3221463,121.735396,120.9817308,117.1036519,120.1722313,121.65665770000001,122.77040359999998,121.1717961,120.5720731,122.6673303,123.4776828
EMU,Individuals using the Internet (% of population),22.44749594,27.29987578,35.0566519,41.97737188,47.34032417,51.11733864,54.80103474,61.25825566,64.73270437,67.04301592,70.96600478,71.9737843,74.09820222,75.85276951,77.11958965,77.51276581,79.3593949,79.69715496
EMU,Fixed broadband subscriptions (per 100 people),0.448712361,1.686648088,3.238983895,5.414448075,9.13098211,13.16785673,17.4123078,21.38162193,24.02089956,26.18256474,27.89354689,29.16596279,30.17216145,31.26025223,32.49205743,33.71813737,34.95295585,36.07683764
ECS,Mobile cellular subscriptions (per 100 people),34.13438970000001,42.01168977,47.65153065,55.12482731,66.19337674,81.0947505,94.63698238,106.388825,115.13958090000001,119.53588020000001,120.3655869,120.50955990000001,122.687767,125.22288370000001,125.1342342,124.95530649999999,125.2152991,124.9907848
ECS,Individuals using the Internet (% of population),13.15840019,16.38667574,23.00230408,28.30034672,32.28312782,35.14667558,38.01534504,43.61616867,47.31843651,50.54062025,56.09402548,58.81028076,63.60314941,66.32368116,68.99720789,70.10691957,72.94177003,76.60729176
ECS,Fixed broadband subscriptions (per 100 people),,,1.8874024440000001,3.184226829,5.487061055,7.6869786520000005,10.68988912,13.37329553,15.54924618,17.37228303,19.00443876,20.34215721,21.54110321,22.81638733,23.7082376,24.91321126,25.81767002,27.42155514
ECA,Mobile cellular subscriptions (per 100 people),6.467733729,9.957892686000001,15.0576418,23.27029886,39.30161539,60.80134035,80.17391812,94.78227602,108.44237460000001,118.4447324,122.92574840000002,119.5442616,121.79627520000001,125.8241962,127.03998440000001,127.9612913,127.45826890000001,127.1717767
ECA,Individuals using the Internet (% of population),1.968559201,2.875408213,5.006907293,7.291681125,10.69542084,12.41637046,14.95789408,20.31738621,23.82899968,27.39838891,35.575134999999996,40.51785184,48.79947462,52.75325476,56.84377088,58.85679874,62.44315503,71.57154635
ECA,Fixed broadband subscriptions (per 100 people),,,0.018687335,0.240373618,0.444040334,1.035761056,2.12408549,3.632071096,5.592669012000001,7.20114107,8.846460095,9.999392898,11.51127282,12.92684583,13.55099877,14.89232463,15.65649963,17.77374346
TEC,Mobile cellular subscriptions (per 100 people),7.641192283,11.71378025,17.34498172,25.60720942,41.38810176,62.36212996,81.74771906,96.13936204,108.94216899999999,118.20600449999999,122.80176090000002,120.51680520000001,123.40427549999998,127.63785320000001,128.6763612,128.9790164,128.1959977,127.2343563
TEC,Individuals using the Internet (% of population),2.4981722140000002,3.600135126,6.5951877660000005,9.111255195,12.90835068,15.00506432,17.79036169,23.00667272,26.59295118,30.37883923,38.10358638,42.53992344,50.08973164,53.75222954,57.79179044,59.7393814,63.4595941,72.00384068
TEC,Fixed broadband subscriptions (per 100 people),,,0.05569636099999999,0.267614355,0.644684324,1.181605562,2.663658535,4.328136131,6.186558108,7.938155707000001,9.508909193,10.81241713,12.16331368,13.481670600000001,14.09992985,15.32063418,16.03968471,17.91533623
EUU,Mobile cellular subscriptions (per 100 people),53.62435463,64.88492707,71.05027946,78.06522763,86.17591071,96.09092679999999,105.3635831,115.54856529999999,120.9551937,120.8805223,118.56832309999999,121.35974440000001,123.3364507,124.5689017,123.2873519,122.25768240000001,123.09908229999999,122.88316429999999
EUU,Individuals using the Internet (% of population),20.51268167,25.27542364,35.06925353,41.77170817,46.77178262,50.92456035,54.5192848,60.29466552,64.21764313,67.27798828,70.71315032,71.63025008,73.83414009,75.686771,77.31226509,77.78537801,80.13293629,78.77578408
EUU,Fixed broadband subscriptions (per 100 people),0.43689036299999995,1.380996562,2.791050805,4.798435036,8.114658419,12.10674622,16.41824371,20.2833325,22.76013502,24.74870499,26.36567252,27.88143135,28.86484546,30.05270164,31.15689562,32.29723751,33.36159736,34.33531534
FCS,Mobile cellular subscriptions (per 100 people),0.609785959,1.0082161440000001,1.5503103980000001,2.539721812,4.260260538,6.723566419,12.82344357,19.12442665,26.14982474,32.60707233,38.39039681,44.42438895,50.01857921,57.44794901,66.4329184,69.96866539,67.73780054,69.74227689
FCS,Individuals using the Internet (% of population),0.263867956,0.25635457,0.533190131,0.7633977670000001,1.0755894559999999,1.4988752280000002,1.912450215,2.982722663,3.0282388989999998,3.919145859,6.048094521,6.883777847,8.481737554,10.30789258,12.40535299,16.25598183,18.11229455,
FCS,Fixed broadband subscriptions (per 100 people),,,,,,,,,0.099307022,0.165571997,0.18546087100000003,,,0.45675731799999997,0.752413645,0.753432225,0.875109213,0.698180424
HPC,Mobile cellular subscriptions (per 100 people),0.604325358,1.084154343,1.702354736,2.777700574,4.282007516,6.394117455,10.78424485,16.73156071,24.80000787,30.87935818,36.88425971,44.65835881,50.54206664,56.58075679,61.91783524,66.80036405,65.37897412,68.12217405
HPC,Individuals using the Internet (% of population),0.17508766,0.258656619,0.39348125100000003,0.60557292,0.916828946,1.21089983,1.5545359619999999,2.3279533409999997,2.512402792,3.126912305,4.723077405,5.32702021,6.591134928,8.045357588,10.36489154,13.88057602,16.08119238,
HPC,Fixed broadband subscriptions (per 100 people),,,,,,,0.027343682999999997,0.047972704000000005,0.068771628,0.08231522599999999,0.083893292,0.135327515,0.153929155,0.187235315,0.255714675,0.275753044,0.555567405,0.599476098
HIC,Mobile cellular subscriptions (per 100 people),48.02870425,56.61276751,61.96786721,67.84780457,74.84063942,82.60253853,90.81175914,99.63213568,104.521407,108.03985130000001,110.2964527,114.3201908,116.95031329999999,118.9347551,122.50793159999999,124.2212481,125.96995079999999,125.192163
HIC,Individuals using the Internet (% of population),29.6833624,35.63956395,43.7803999,48.36899732,53.50930305,57.15043369,59.87996711,65.25860174,67.37898097,68.78919639,71.19093319,71.93737977,74.69761083,76.16055214,77.92904112,79.36121922,81.65586766,
HIC,Fixed broadband subscriptions (per 100 people),1.67319524,3.328399218,5.5284572579999995,7.895947726,10.97719645,14.60826929,18.00165253,21.08142243,22.98323559,24.40414272,25.71512582,26.91000521,27.866460600000003,28.88538254,29.65770814,30.54487641,31.45018789,32.33280998
IBD,Mobile cellular subscriptions (per 100 people),5.447683715,8.46980666,11.71290287,15.81797956,21.64727758,29.1397011,37.63830566,47.05450907,57.425359,67.72061864,78.8557151,87.61412569,91.88281726,96.74768283,99.56470584,100.2029393,104.7919278,109.01815149999999
IBD,Individuals using the Internet (% of population),1.8691436890000002,2.688054911,4.495393166,5.772401389,7.386161172,8.687128777,10.52352239,13.735768300000002,16.9458663,20.28596592,24.81506376,28.3078637,32.08905965,35.15221114,38.78204932,42.65931134,45.96359711,
IBD,Fixed broadband subscriptions (per 100 people),,0.031041256,0.136089716,0.377357916,0.865595096,1.3197140490000001,1.903836026,2.669246053,3.505146111,4.4165156880000005,5.383450636,6.416495873,7.151866805,7.71390637,8.165328227,10.09037677,11.27677439,12.84415956
IBT,Mobile cellular subscriptions (per 100 people),4.368805624,6.81493877,9.480221603,12.85430504,17.793766,24.31045077,32.36270974,41.30693998,51.42406268,60.62667087,70.59556831,78.94223409,83.56116174,88.63856035,92.09580291,93.32265734,96.9346691,101.026607
IBT,Individuals using the Internet (% of population),1.56272416,2.193775444,3.674951498,4.787875468,6.131477628,7.248155871,8.866094621,11.45008108,14.08224247,16.811949300000002,20.54576739,23.38078621,26.56150021,29.24111498,32.63633278,36.27474132,39.23013284,
IBT,Fixed broadband subscriptions (per 100 people),,,0.13343277,0.357586281,0.797422703,1.097348304,1.613089525,2.125996171,2.77877457,3.51315165,4.179167351,5.213178125,5.623448024,6.005576044,6.401734896000001,7.8100967720000005,8.758526871,10.13575711
IDB,Mobile cellular subscriptions (per 100 people),0.357122793,0.841135382,1.738115558,2.675775345,5.364134528,10.44913424,20.37964998,31.03834814,45.08889856,51.12968668,57.51368518,62.74804148,68.43146799,72.66623488,75.57518709,75.58902377,77.43040172,77.27779138
IDB,Individuals using the Internet (% of population),,0.724107002,1.421349215,2.741403753,3.544078433,4.511307659,5.593256436,6.367686217,7.122248231,8.114761023,9.572492823,11.24404202,13.20521373,15.44744298,17.80598747,20.71166243,22.18928554,
IDB,Fixed broadband subscriptions (per 100 people),,,,,,0.017641913000000002,,0.059927842,0.12194183300000001,0.20809835699999998,0.326029144,,0.528995873,0.586807211,0.788728925,0.944511696,1.118297461,1.291219615
IDX,Mobile cellular subscriptions (per 100 people),0.371937099,0.710702088,1.24172831,2.087319653,3.50824394,5.92200383,10.78098978,17.22757475,24.47651607,30.21749933,37.08051435,45.424302600000004,51.69688169,58.67539447,65.8531936,70.80643736,71.31968342,74.41135412
IDX,Individuals using the Internet (% of population),0.141231809,0.21266785300000002,0.350615388,0.5316666720000001,0.7681172709999999,1.0469487290000001,1.510271787,2.353326266,2.734201441,3.4057747839999997,4.893792059,5.594340282,6.84592745,8.465372947999999,11.65773048,14.93839693,17.44169199,
IDX,Fixed broadband subscriptions (per 100 people),,,,,,,,0.040213912000000004,0.055961474000000004,0.110274659,0.131921194,0.192929063,0.260421474,0.411273182,0.6553268,0.835243703,1.2038706829999999,1.4152477959999998
IDA,Mobile cellular subscriptions (per 100 people),0.36697656799999995,0.754313626,1.4074347530000002,2.283776549,4.129863649,7.434779539,14.01258074,21.81705767,31.32702879,37.16901744,43.82485209,51.15299726,57.23351332,63.30743338,69.07397107,72.39141822,73.34535952,75.42949295
IDA,Individuals using the Internet (% of population),0.167952021,0.383673579,0.708876539,1.26788796,1.691787687,2.203666375,2.919438197,3.689115747,4.2321760280000005,5.0135105189999996,6.4653122089999995,7.47629498,8.965781529,10.77688944,13.69443186,16.85169541,19.01544515,
IDA,Fixed broadband subscriptions (per 100 people),,,,,,0.014753673,,0.047440628,0.08005904900000001,0.14691917599999998,0.19866671600000002,0.318120739,0.357884491,0.47198339,0.70201783,0.871388388,1.175474342,1.370662448
LTE,Mobile cellular subscriptions (per 100 people),7.318505032000001,11.73987388,16.64596471,22.14871176,29.658007399999995,37.78444507,45.5528415,55.0657871,65.20207562,74.3635885,82.96623314,90.64826162,98.32374805,105.1892607,109.0011702,107.4345936,110.34711829999999,115.61955800000001
LTE,Individuals using the Internet (% of population),2.469842168,3.5599199180000003,5.9139213360000005,8.029681536,10.37771065,12.28385108,15.13640873,19.97382944,25.19779327,30.59824643,36.03368272,40.04939085,44.71099693,48.36886754,50.90980121,53.48850319,56.62390699,58.45431483
LTE,Fixed broadband subscriptions (per 100 people),0.009462472,0.048286042,0.233376285,0.6727865270000001,1.52847078,2.250399181,3.270881735,4.49039588,5.783546332,7.229685367,8.67272978,10.50212289,11.71187668,12.66562094,13.47667142,17.17398756,19.3601728,22.22279589
LCN,Mobile cellular subscriptions (per 100 people),12.15510104,15.92786629,18.84242394,23.12468549,31.59654782,42.9637278,54.02517099,66.57090139,79.17719449,87.29840872,96.1477122,104.6387407,109.09661340000001,114.59691869999999,114.09413729999999,110.0094962,108.3498799,107.40258999999999
LCN,Individuals using the Internet (% of population),3.8893056660000003,5.633607561,8.862601455,11.27144329,14.39862311,16.62172188,20.75599317,23.71256739,26.50979573,31.03941817,34.71188923,39.35253782,43.18243413,46.26107781,48.61685311,54.57175225,57.40398707,
LCN,Fixed broadband subscriptions (per 100 people),0.035080379,0.14190109,0.318090652,0.49307321,1.2019111409999998,1.575561956,2.410818002,3.5903351039999998,4.927869094,5.8999870770000005,6.682775727,8.004146456,8.485455422000001,9.178260462,9.872285182999999,10.62646094,11.19601147,12.09915331
LAC,Mobile cellular subscriptions (per 100 people),11.18246542,14.94965704,18.05688645,22.41380019,30.25160599,40.89941783,50.81859922,62.75997621,75.49983383,82.79981425,91.2495781,99.85774378,104.1857944,110.066772,110.6000176,106.3453862,104.37932550000001,103.71673670000001
LAC,Individuals using the Internet (% of population),3.0751946130000003,4.682553272,8.116187899,10.59127538,13.69168651,15.94758281,20.166713199999997,22.99693823,25.75761617,30.19785345,33.31347226,37.77786613,41.49606048,44.51931447,46.81784029,52.64253015,55.32801455,
LAC,Fixed broadband subscriptions (per 100 people),0.034465444,0.117833631,0.27452102300000003,0.399256541,1.111062333,1.396296736,2.109970975,3.17045963,4.486977823999999,5.434633672,6.185204079,7.517532974,7.921352926,8.458469847,9.15128231,9.896241267,10.43667141,11.3104829
TLA,Mobile cellular subscriptions (per 100 people),12.24745434,16.05497252,19.027148899999997,23.40929239,32.06143836,43.69980243,55.02223989,67.83277062,80.72970954,88.94856894,97.90654596,106.55655,111.0549215,116.64054399999999,115.9968761,111.65333079999999,109.824424,108.7262482
TLA,Individuals using the Internet (% of population),3.906902067,5.647043119,8.887472013,11.31431521,14.44320806,16.68883369,20.89562897,23.90431894,26.67697568,31.27579133,34.98445336,39.71283962,43.40449689,46.43347909,48.94566182,54.80772299,57.56990547,
TLA,Fixed broadband subscriptions (per 100 people),0.035080379,0.141727715,0.314474336,0.478613605,1.185724142,1.555341595,2.389860655,3.645050912,4.971365391,5.956933973,6.749025584,8.106855552,8.581350469,9.286179892,9.992888154,10.75599298,11.3325634,12.270077800000001
LDC,Mobile cellular subscriptions (per 100 people),0.266756437,0.533652489,1.0009156240000001,1.683531195,2.82663267,4.980217784,9.116054302,15.04249543,21.58949419,26.40482246,32.98728682,41.58044858,47.82023851,54.90852952,61.99227482,66.43826828,66.45548147,69.05779828
LDC,Individuals using the Internet (% of population),0.100264625,0.145098661,0.23486426,0.354935154,0.554689553,0.78248411,1.120428606,1.852511744,2.122203283,2.702761909,4.128908817,4.759501101000001,6.019648382000001,7.4884041670000006,10.39840462,13.21815394,15.64632481,
LDC,Fixed broadband subscriptions (per 100 people),,,,,,,,0.033197194,0.044034658,0.09344174,0.11082540699999999,0.15248366,0.20485125399999998,0.34504804,0.577713712,0.7533180509999999,1.102217574,1.280127604
LMY,Mobile cellular subscriptions (per 100 people),4.05320798,6.416832457000001,9.017317107,12.32179938,17.05963477,23.33382272,31.10351529,39.8737954,49.95224135,59.10321291,69.04832655,77.37069196,81.94475505,87.03143528,90.6597668,92.00811907,95.70491519,100.2853916
LMY,Individuals using the Internet (% of population),1.400021189,1.994652251,3.393662663,4.471493466,5.739761514,6.814257335,8.370476548,10.92099323,13.52767729,16.19759607,19.87047871,22.68084992,25.86718964,28.67106303,32.06087799,35.69456525,38.63502681,
